46,"Raging Bull",,"Martin Scorsese","Irwin Winkler-Robert Chartoff / United Artists",1980,20010214,20020520,"textfiles/RagingBull/_Desc1.txt",,,,,"http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","raging_1.rm?title=""Raging%20Bull""&author=""Martin%20Scorsese""&copyright=""1980""","YES","raging_bull_1/raging_1_20.jpg","raging_bull_1/raging_1_",20
47,"Boyz &#39;n the Hood","Lesson on Sexuality","John Singleton","Columbia / New Deal",1991,20010214,20030221,"textfiles/BoyzntheHood/LessononSexuality_Desc1.txt",,,"","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","boyz_hood_1.rm?title=""Boyz%20'n%20the%20Hood""author=""John%20Singleton""","YES","boyz_hood_1/boyz_hood_1_15.jpg","boyz_hood_1/boyz_hood_1_",22
48,"Hope and Glory",,"John Boorman","Columbia / Goldcrest / Nelson Entertainment",1987,20010214,20020520,"textfiles/HopeandGlory/_Desc1.txt",,,,,"http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","hope_1.rm?title=""Hope%20and%20Glory""&author=""John%20Boorman""&copyright=""1987""","YES","hope_glory_1/hope_1_18.jpg","hope_glory_1/hope_1_",25
49,"Psycho","No Scene Name","Alfred Hitchcock","Paramount / Universal City Studios, Inc.",1960,20010214,20030221,"textfiles/Psycho/_Desc1.txt",,,"","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","psycho_1.rm?title=""Psycho""&authro=""Alfred%20Hitchcock""&copyright=""1960""","YES","psycho_1/psycho_1_8.jpg","psycho_1/psycho_1_",26
50,"Chasing Amy","Love Triangle","Kevin Smith","Mirimax / View Askew",1997,20010214,20020520,"textfiles/ChasingAmy/LoveTriangle_Desc1.txt",,,,,"http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","amy_1.rm?title=""Chasing%20Amy""&author=""Kevin%20Smith""","YES","amy_1_16.jpg","amy_1_",19
51,"Affliction","Father&#39;s Fall","Paul Schrader","Based on the novel by Russell Banks",1997,20010214,20030221,"textfiles/Affliction/FathersFall_Desc1.txt",,,"","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","affliction_1.rm?title=""Affliction""&author=""Paul%20Schrader""","YES","affliction_1/affliction_1_19.jpg","affliction_1/affliction_1_",19
52,"Something Wild","Unpaid Check","Jonathan Demme","Orion Pictures",1986,20010223,20030115,"textfiles/SomethingWild/UnpaidCheck_Desc1.txt",,,"","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","something_wild_1.rm?title=""Something%20Wild""&author=""Johnathan%20Demme""&copyright=""1986""","YES","somethingwild.jpg","",0
53,"Reservoir Dogs",,"Quentin Tarantino","Miramax Films",1991,20010223,20020520,"textfiles/ReservoirDogs/_Desc1.txt",,,,,"http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","reservoir_dogs_1.rm","YES","reservoir_1/reservoir_1_5.jpg","reservoir_1/reservoir_1_",18
54,"Journey to the Center of the Earth",,"Henry Levin","20th-Fox",1959,20010223,20020520,"textfiles/JourneytotheCenteroftheEarth/_Desc1.txt",,,,,"http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","journey_center_1.rm","YES","journey_earth_1/journey_earth_1_3.jpg","journey_earth_1/journey_earth_1_",19
55,"Blue Velvet","Suburban Pastoral","David Lynch","DEG",1986,20010223,20020520,"textfiles/BlueVelvet/SuburbanPastoral_Desc1.txt",,,,,"http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","bluevelvet_1.rm?title=""Blue%20Velvet""","YES","blue_velvet_1/bluev_24.jpg","blue_velvet_1/bluev_",24
56,"Matrix","The Door","Andy Wachowski","Groucho II Film Partnership / Silver Pictures / Village Roadshow Pictures",1999,20010223,20020520,"textfiles/Matrix/TheDoor_Desc1.txt",,,,,"http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","matrix_1.rm","YES","matrix_1/matrix_1_4.jpg","matrix_1/matrix_1_",12
57,"Matrix","The Oracle","Andy Wachowski","Groucho II Film Partnership / Silver Pictures / Village Roadshow Pictures",1999,20010223,20020520,"textfiles/Matrix/TheOracle_Desc1.txt",,,,,"http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","matrix_2.rm","YES","matrix_2/matrix_2_10.jpg","matrix_2/matrix_2_",20
58,"Beauty and the Beast, Disney's","No Scene Name","Gary Trousdale","Buena Vista / Siver Screen Partners IV / WaltDisney Pictures",1991,20010223,20020702,"textfiles/BeautyandtheBeastDisneys/_Desc1.txt",,,"","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","belles_song_1.rm?title=""Disney's%20Beauty%20and%20the%20Beast""&author=""Disney""","YES","beauty_and_beast/beauty_and_beast_1_28.jpg","beauty_and_beast/beauty_and_beast_1_",33
59,"Pulp Fiction","No Scene Name","Quentin Tarantino","Miramax",1994,20010223,20030221,"textfiles/PulpFiction/_Desc1.txt",,,"","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","pulp_fiction_1.rm","YES","pulp_fiction_1/pulp_fiction_17.jpg","pulp_fiction_1/pulp_fiction_",21
60,"Dating Tips","Wooing Brunettes","United States Marines",,,20010223,20020520,"textfiles/DatingTips/WooingBrunettes_Desc1.txt",,,,,"http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","dating_tips_1.rm?title=""Dating%20Tips""&author=""United%20States%20Marines""","YES","dating_tips_1/dating_tips_1.jpg","dating_tips_1/dating_tips_",24
1881,"Spellbound","The Dream","Alfred Hitchcock","David O. Selznick / United Artists",1945,20020806,20020806,"","","","","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","spellboundthedream.rm","YES","spellbound/spell1_17","spellbound/spell1_",18
1883,"Heathers","","Michael Lehmann","Cinemarque Entertainment Ltd. / New World",1989,20020806,20020806,"textfiles/Heathers/_Desc1.txt",,,"","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","Heathers.rm","YES","heathers/heathers_2","heathers/heathers_",9
61,"Octopussy","Opening Sequence","Albert Broccoli","Eon Prods. Ltd. / MGM / MGM-UA Entertainment / UA / United Artists",1983,20010227,20020520,"textfiles/Octopussy/OpeningSequence_Desc1.txt",,,,,"http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","octopussy_1.rm","YES","octopussy_1/octopussy_1_8.jpg","octopussy_1/octopussy_1_",29
62,"Do The Right Thing","Wall of Fame","Spike Lee","Universal Pictures",1989,20010227,20020520,"textfiles/DoTheRightThing/WallofFame_Desc1.txt",,,,,"http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","do_the_right_thing_1.rm?title=""Do%20the%20Right%20Thing""&author=""Spike%20Lee""","YES","do_right_thing_1/do_the_right_thing_1_9.jpg","do_right_thing_1//do_the_right_thing_1_",20
63,"Do The Right Thing","Destruction of Sal's","Spike Lee","Universal Pictures",1989,20010227,20020520,"textfiles/DoTheRightThing/DestructionofSals_Desc1.txt",,,,,"http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","do_the_right_thing_2.rm?title=""Do%20the%20Right%20Thing""&author=""Spike%20Lee""","YES","do_right_thing_2/do_the_right_thing_2_12.jpg","do_right_thing_2/do_the_right_thing_2_",23
64,"Nurse Betty","Life Merges with Soap","Neil LaBute","USA Films",2000,20010308,20030221,"textfiles/NurseBetty/LifeMergeswithSoap_Desc1.txt",,,"","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","nurse_betty_1.rm","YES","nurse_betty_1/nurse_betty_1_29.jpg","nurse_betty_1/nurse_betty_1_",29
65,"Burn","The Gallows","Gillo Pontecorvo","United Artists",1969,20010308,20020520,"textfiles/Burn/TheGallows_Desc1.txt",,,,,"http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","burn_1.rm?title=""Burn""","YES","burn_1/burn_1_16.jpg","burn_1/burn_1_",23
66,"Basic Instinct","Thoughts of Catherine","Paul Verhoeven","TriStar",1992,20010309,20021023,"textfiles/BasicInstinct/ThoughtsofCatherine_Desc1.txt",,,"","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","basic_instinct_1.rm","YES","basic_instinct/basic_instinct_3.jpg","basic_instinct/basic_insinct_",3
2120,"Bright Eyes","","David Butler","Fox Film Corporation",1934,20020907,20021030,"textfiles/BrightEyes/_Desc1.txt",,,"When a maid is accidentally hit by a car and killed, her young orphaned daughter is forced to live with the snooty couple her mother used to work for. A custody battle soon ensues between an aviator who adores the little girl and the couple&#39;s crotchety Uncle Ned. ","","","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","NO ","http://www.columbia.edu/itc/tc/cstudies/videos/brighteyes.rm","NO ","http://www.columbia.edu/itc/tc/cstudies/imagesequence/brighteyes/brighteyes_2.jpg","brighteyes/brighteyes_",26
2160,"Teach-In","Rob","","",,20020907,20020907,"","","","","","","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","NO ","http://www.columbia.edu/itc/tc/cstudies/videos/TeachIn/rob1.rm","NO ","http://www.columbia.edu/itc/tc/cstudies/imagesequence/rob/rob_28","rob/rob_",30
2180,"Teach In","Jessica","","",,20020907,20020907,"","","","","","","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","NO ","http://www.columbia.edu/itc/tc/cstudies/videos/TeachIn/jess.rm","NO ","http://www.columbia.edu/itc/tc/cstudies/imagesequence/jess/jess_27.jpg","jess/jess_",30
67,"American Beauty","Next Door Neighbors","Sam Mendes","Cohen Production / DreamWorks Pictures / Jinks",1999,20010315,20020806,"textfiles/AmericanBeauty/NextDoorNeighbors_Desc1.txt",,,"","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","american_beauty_1.rm?title""American%20Beauty""&author""Sam%20Mendes""","YES","american_beauty_1/american_beauty_1_3.jpg","american_beauty_1/american_beauty_1_",15
68,"American Beauty","Going to School","Sam Mendes","Cohen Production / DreamWorks Pictures / Jinks",1999,20010315,20030221,"textfiles/AmericanBeauty/GoingtoSchool_Desc1.txt",,,"","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","american_beauty_3.rm","YES","american_beauty_3/american_beauty_3_7.jpg","american_beauty_3/american_beauty_3_",12
69,"American Beauty","Fathers","Sam Mendes","Cohen Production / DreamWorks Pictures / Jinks",1999,20010315,20030221,"textfiles/AmericanBeauty/Fathers_Desc1.txt",,,"","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","american_beauty_2.rm?title""American%20Beauty""&author""Sam%20Mendes""","YES","american_beauty_2/american_beauty_2_14.jpg","american_beauty_2/american_beauty_2_",21
70,"Road Trip",,"Todd Philips","DreamWorks",2000,20010315,20020520,"textfiles/RoadTrip/_Desc1.txt",,,,,"http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","road_trip_1.rm","YES","road_trip_1/road_trip_1_10.jpg","road_trip_1/road_trip_1_",20
71,"Everything You Always Wanted to Know About Sex but Were Afraid to Ask","Internal Conflict","Woody Allen","Brodsky-Gould / Charles H. Joffe / Jack Rollins / United Artists",1972,20010315,20020520,"textfiles/EverythingYouAlwaysWantedtoKnowAboutSexbutWereAfraidtoAsk/InternalConflict_Desc1.txt",,,,,"http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","everything_about_sex_1.rm","YES","everything_about_sex_1/everything_about_sex_1_13.jpg","everything_about_sex_1/everything_about_sex_1_",16
3600,"Philosophy & Psychology of the Internet","Figure","Alan Sondheim","Alan Sondheim",2002,20030122,20030221,,,,"","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","mirror3.jpg","YES","mirror3.jpg","",0
3700,"Mmau","","","",,20030129,20030129,"","","","","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","NO ","","YES","mmau/mmau_1.jpg","mmau/mmau_",11
72,"Forces of Nature","Takeoff","Bronwen Hughes","Arnold / Roth",2000,20010316,20020520,"textfiles/ForcesofNature/Takeoff_Desc1.txt",,,,,"http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","forces_of_nature_1.rm?title=""Forces&20of%20Nature""&author=""Bronwen%20Hughes""","YES","forces_nature_1/forces_of_nature_1_7.jpg","forces_nature_1/forces_of_nature_1_",20
73,"Welcome to the Dollhouse","The Dinner Table","Todd Solondz","Suburban Pictures",1995,20010316,20020520,"textfiles/WelcometotheDollhouse/TheDinnerTable_Desc1.txt",,,,,"http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","welcome_to_the_dollhouse_1.rm?title=""Welcome%20to%20the%20Dollhouse""&author=""Tood%20Solondz""&copyright=""1995""","YES","welcome_dollhouse_1/welcome_to_the_dh_1_7.jpg","welcome_dollhouse_1/welcome_to_the_dh_1_",18
74,"Welcome to the Dollhouse","Grade Grubbing","Todd Solondz","Suburban Pictures",1995,20010316,20020520,"textfiles/WelcometotheDollhouse/GradeGrubbing_Desc1.txt",,,,,"http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","welcome_to_the_dollhouse_2.rm?title=""Welcome%20to%20the%20Dollhouse""&author=""Tood%20Solondz""&copyright=""1995""","YES","welcome_dollhouse_2/welcome_to_the_dh_2_2.jpg","welcome_dollhouse_2/welcome_to_the_dh_2_",18
75,"Welcome to the Dollhouse","Spitball","Todd Solondz","Suburban Pictures",1995,20010316,20020520,"textfiles/WelcometotheDollhouse/Spitball_Desc1.txt",,,,,"http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","welcome_to_the_dollhouse_3.rm?title=""Welcome%20to%20the%20Dollhouse""&author=""Tood%20Solondz""&copyright=""1995""","YES","welcome_dollhouse_3/welcome_to_the_dh_3_6.jpg","welcome_dollhouse_3/welcome_to_the_dh_3_",18
76,"Star Wars","No Scene Name","George Lucas","20th Century Fox",1977,20010316,20030117,"textfiles/StarWars/_Desc1.txt",,"textfiles/StarWars/_Comm1.txt","","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","star_wars.rm","YES","star_wars_1_8.jpg","",0
77,"High Art","Change of Plans","Lisa Cholodenko","October Films",1998,20010316,20020520,"textfiles/HighArt/ChangeofPlans_Desc1.txt",,,,,"http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","high_art_1.rm?title=""High%20Art""&author=""Lisa%20Cholodenko&copyright=""1998""","YES","high_art_1/high_art_1_10.jpg","high_art_1/high_art_1_",15
78,"Black Widow","Mouth to Mouth","Bob Rafelson","20th Century Fox / American Entertainment Partners / Americent Films / Laurence Mark",1987,20010316,20021126,"textfiles/BlackWidow/MouthtoMouth_Desc1.txt",,,"","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","bw_mouth2mouth.rm?title=""Black%20Widow""","YES","black_widow_1/bw_mouth2mouth_9.jpg","black_widow_1/bw_mouth2mouth_",20
79,"Enemy Mine","Baby Drac's Birthday","Wolfgang Petersen","Twentieth Century Fox",1985,20010316,20020520,"textfiles/EnemyMine/BabyDracsBirthday_Desc1.txt",,"textfiles/EnemyMine/BabyDracsBirthday_Comm1.txt",,,"http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","enemy_mine_buth.rm","YES","enemy_mine_1/enemy_mine_buth_18.jpg","enemy_mine_1/enemy_mine_buth_",20
80,"Virtuosity","Virtually Dead","Brett Leonard","Paramount",1995,20010316,20030221,"textfiles/Virtuosity/VirtuallyDead_Desc1.txt",,,"","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","virtuosity.rm","YES","virtuosity/vrtuosity_1_1.jpg","virtuosity/vrtuosity_1_",20
81,"Velvet Goldmine","Gender and Fame","Todd Haynes","Miramax",1998,20010316,20020520,"textfiles/VelvetGoldmine/GenderandFame_Desc1.txt",,,,,"http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","velvet_goldmine_1.rm","YES","velvet_goldmine_1/velvet_goldmine_1_2.jpg","velvet_goldmine_1/velvet_goldmine_1_",12
82,"Blade Runner","No Scene Name","Ridley Scott","Ladd Company / Warner Bros.",1982,20010316,20021030,"textfiles/BladeRunner/_Desc1.txt",,"textfiles/BladeRunner/_Comm1.txt","","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","blade_runner_1.rm?title=""Blade%20Runner""&author=""Ridley%20Scott""","YES","blade_runner_1/blade_runner_1_5.jpg","blade_runner_1/blade_runner_1_",19
83,"Apocalypse Pooh","Heart of Darkness","Mark Crahan","",1987,20010316,20021002,"textfiles/ApocalypsePooh/_Desc1.txt",,,"","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","apocalypse_pooh_1.rm?title=""Apocalypse%20Pooh""&author=""Mark%20Crahan""","YES","apocalypse_pooh_1/apocalypse_pooh_1_17.jpg","apocalypse_pooh_1/apocalypse_pooh_1_",17
84,"Shaft","Siblings","John Singleton","Paramount",2000,20010316,20030115,"textfiles/Shaft/Siblings_Desc1.txt",,,"","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","shaft_2000_1.rm?title=""Shaft%202001""","YES","shaft_2000_1_16.jpg","shaft_2000_1_",28
205,"Total Recall","Revolution on Mars","Paul Verhoven","Carolco Intl",1990,20020128,20030117,"textfiles/TotalRecall/RevolutiononMars_Desc1.txt",,,"","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","total_2.rm","YES","total_recall_2/total_2_1.jpg","total_recall_2/total_2_",18
1884,"Hilary and Jackie","","Anand Tucker","Arts Council of England / British Screen / Film Four / Intermedia Films / Oxford Film Company",1998,20020806,20021115,"textfiles/HilaryandJackie/_Desc1.txt",,,"","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","HillaryandJackie.rm ","YES","hilary/hilary_1","hilary/hilary_",6
85,"Welcome to the Dollhouse","Rape Threat","Todd Solondz","Suburban Pictures",1995,20010316,20020520,"textfiles/WelcometotheDollhouse/RapeThreat_Desc1.txt",,,,,"http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","welcome_to_the_dollhouse_4.rm?title=""Welcome%20to%20the%20Dollhouse""&author=""Tood%20Solondz""&copyright=""1995""","YES","welcome_dollhouse_4/welcome_to_the_dh_4_8.jpg","welcome_dollhouse_4/welcome_to_the_dh_4_",19
86,"High Art","Lucy&#39;s Apartment","Lisa Cholodenko","October Films",1998,20010316,20021115,"textfiles/HighArt/LucysApartment_Desc1.txt",,,"","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","high_art_2_turning.rm?title=""High%20Art""&author=""Lisa%20Cholodenko""&copyright=""1998""","YES","high_art_2/high_art_2_turning_7.jpg","high_art_2/high_art_2_turning_",25
87,"American Beauty","Colonel's Confession","Sam Mendes","Cohen Production / DreamWorks Pictures / Jinks",1999,20010316,20020520,"textfiles/AmericanBeauty/ColonelsConfession_Desc1.txt",,,,,"http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","american_beauty_3a.rm","YES","american_beauty_3a/american_beauty_3a_6.jpg","american_beauty_3a/american_beauty_3a_",24
88,"Rock Hudson's Home Movies","Missed Clues","Mark Rappaport","Waterbearer Films",1993,20010316,20020520,"textfiles/RockHudsonsHomeMovies/MissedClues_Desc1.txt",,,,,"http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","rock_hudson_outing_1.rm","YES","rock_hudson_1/rock_hudson_outing_1_12.jpg","rock_hudson_1/rock_hudson_outing_1_",19
89,"Fearless",,"Peter Weir","Warner Bros.",1993,20010316,20020520,"textfiles/Fearless/_Desc1.txt",,,,,"http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","fearless_1.rm","YES","fearless_1/fearless_1_19.jpg","fearless_1/fearless_1_",21
90,"Cliffhanger","The Accident","Renny Harlin","TriStar",1993,20010321,20021009,"textfiles/Cliffhanger/TheAccident_Desc1.txt",,,"","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","http://kola.cc.columbia.edu:8080/ramgen/itcmedia/tc/culturalstudies/","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","YES","cliffhanger_1.rm?title=""Cliffhanger""","YES","cliffhanger_1/cliffhanger_1_8.jpg","cliffhanger_1/cliffhanger_1_",31
2200,"Falls, The","","","",,20020907,20030221,,,,"","","","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","NO ","http://www.columbia.edu/itc/tc/cstudies/videos/thefalls.rm","NO ","http://www.columbia.edu/itc/tc/cstudies/imagesequence/thefalls/thefalls_2","thefalls/thefalls_",30
2260,"Lunachicks","Babysitters on Acid","","",,20020907,20020907,"","","","","","","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","NO ","http://www.columbia.edu/itc/tc/cstudies/videos/Babysittersonacid.avi","NO ","","",0
2280,"L7","Fuel my Fire","","",,20020907,20020907,"","","","","","","","http://www.columbia.edu/itc/tc/cstudies/imagesequence/","NO ","http://www.columbia.edu/itc/tc/cstudies/videos/Fuelmyfire.avi","NO ","","",0
